id,supplier_id,invoice_id,prod_id,product_name,quantity,discount,total_amount,account_id,account_name,account_address,user_id,user_name,employee_name,city,region,area,area_id,creation_date,created_at,branch_code,Global_Account_ID
2300163,80,15620,14719,سوبراكس 400 ك س ج,1,25.0,119.25,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-02-23 22:37:07,2026-04-18 07:14:20,,GLB_1090
2300164,80,15620,2781,فوار فواكه سعر جديدددددددد فاركو,2,42.0,27.84,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-02-23 22:37:07,2026-04-18 07:14:20,,GLB_1090
2300165,80,15620,12426,كونتروليبسى 100مجم 30ق جلوبال,1,24.0,91.2,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-02-23 22:37:07,2026-04-18 07:14:20,,GLB_1090
2300166,80,15620,15303,ايفريزين لوسيون,1,2.0,50.96,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-02-23 22:37:07,2026-04-18 07:14:20,,GLB_1090
2300167,80,15620,15019,ايرستابكس 5 20 كو,1,30.0,79.8,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-02-23 22:37:07,2026-04-18 07:14:20,,GLB_1090
2300168,80,15620,6475,ديمرا ق اكتوبر فارما,1,30.0,49.0,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-02-23 22:37:07,2026-04-18 07:14:20,,GLB_1090
2300169,80,15620,3750,فيتامين ه 1000 ك فاركو,1,36.0,56.96,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-02-23 22:37:07,2026-04-18 07:14:20,,GLB_1090
2300170,80,15620,6409,ليبانتيل 300ك 3 شريط مينا فارم,1,29.0,89.46,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-02-23 22:37:07,2026-04-18 07:14:20,,GLB_1090
2300171,80,15620,15196,نيل لوسيون اظافر,1,22.0,50.7,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-02-23 22:37:07,2026-04-18 07:14:20,,GLB_1090
2353383,80,17629,14341,باى كيتوجيسك3شريط,2,39.0,98.82,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 22:57:39,2026-04-18 07:15:27,,GLB_1090
2353384,80,17629,15707,بانادول كولد اند فلو,2,39.0,92.72,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 22:57:39,2026-04-18 07:15:27,,GLB_1090
2353385,80,17629,15155,باى الكوفان 3شريط الجديد,4,33.0,217.08,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 22:57:39,2026-04-18 07:15:27,,GLB_1090
2353386,80,17629,14251,باراسيتامول اقراص النصر,5,34.0,112.2,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 22:57:39,2026-04-18 07:15:27,,GLB_1090
2353387,80,17629,14017,بانادول اكسترا 4 شريط,2,37.0,73.08,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 22:57:39,2026-04-18 07:15:27,,GLB_1090
2353388,80,17629,9794,باور كولد اند فلو2 شريط كيميفارم,3,18.0,103.32,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 22:57:39,2026-04-18 07:15:27,,GLB_1090
2353389,80,17629,14013,باور كابس ق 2 شريط كيميفارم السعر الجديد,3,18.0,98.4,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 22:57:39,2026-04-18 07:15:27,,GLB_1090
2353390,80,17629,2188,رانى فوار صغير,6,40.0,151.2,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 22:57:39,2026-04-18 07:15:27,,GLB_1090
2353391,80,17629,12570,زانوجلايد30 4مجم30قرص,1,30.0,71.4,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 22:57:39,2026-04-18 07:15:27,,GLB_1090
2353392,80,17629,1495,بروفين 600 اقراص جديدددددددد,3,34.0,196.02,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 22:57:39,2026-04-18 07:15:27,,GLB_1090
2353393,80,17629,1035,بروفين 400 علبه صغيره جديدددد,2,32.0,106.08,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 22:57:39,2026-04-18 07:15:27,,GLB_1090
2353394,80,17629,2781,فوار فواكه سعر جديدددددددد فاركو,6,41.0,84.96,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 22:57:39,2026-04-18 07:15:27,,GLB_1090
2353395,80,17629,718,كولوفرين د3شريط سعرجديد,3,26.0,233.1,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 22:57:39,2026-04-18 07:15:27,,GLB_1090
2353396,80,17629,13984,كونجيستال 2 شريط سعر جديد,5,25.0,187.5,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 22:57:39,2026-04-18 07:15:27,,GLB_1090
2353397,80,17629,7508,كولد فرى ق 2 شريط اورجانو,3,18.0,123.0,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 22:57:39,2026-04-18 07:15:27,,GLB_1090
2353398,80,17629,7635,بيزوكارد5مجم3شريط جلوبال,2,26.0,93.24,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 22:57:39,2026-04-18 07:15:27,,GLB_1090
2353399,80,17629,16180,سيريلاك تفاح جديدددد,2,15.0,68.0,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 22:57:39,2026-04-18 07:15:27,,GLB_1090
2353400,80,17629,5283,سيريلاك فواكه 250وسط,2,15.0,168.3,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 22:57:39,2026-04-18 07:15:27,,GLB_1090
2353401,80,17629,3976,سيريلاك فواكة125 صغير نستله,3,15.0,153.0,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 22:57:39,2026-04-18 07:15:27,,GLB_1090
2353402,80,17629,4066,سيريلاك قمح 125 جرام,2,14.0,68.8,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 22:57:39,2026-04-18 07:15:27,,GLB_1090
2353403,80,17629,2314,فيسرالجين اقراص,2,27.0,61.32,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 22:57:39,2026-04-18 07:15:27,,GLB_1090
2353404,80,17629,3750,فيتامين ه 1000 ك فاركو,1,36.0,56.96,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 22:57:39,2026-04-18 07:15:27,,GLB_1090
2353405,80,17629,17900,ويل كيد شراب,1,33.0,100.5,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 22:57:39,2026-04-18 07:15:27,,GLB_1090
2353439,80,17632,15476,بانادول ادفانس 4شريط,2,33.0,123.28,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353440,80,17632,1654,بانثينول كريم وسط 20جم,15,50.0,285.0,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353441,80,17632,3913,سانسوفيت شراب حديد بالبرتقال 160ملى,2,48.0,130.0,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353442,80,17632,12844,كالسيترون3شريط سعر جديد,1,31.0,99.36,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353443,80,17632,6640,ماغنسيوم بلس ق ميباكو,1,20.0,36.0,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353444,80,17632,6727,مالتى ريلاكس 5 مجم ق ابيكس,3,34.0,71.28,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353445,80,17632,208,سبازمو ديجستين جديدددددد,1,38.0,48.36,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353446,80,17632,9614,اسبرين بروتيكت ممفيس,1,30.0,54.6,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353447,80,17632,2747,استيل سستايين600فوار,3,20.0,168.0,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353448,80,17632,7668,سكروفير امبول ثلاجه امون,3,17.0,684.75,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353449,80,17632,11657,بلوكاتينس 5 160 ق يوتوبيا,1,31.0,103.5,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353450,80,17632,1934,اوكاربون ق جديد,1,22.0,81.9,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353451,80,17632,3132,توتافيت شراب ايجيفار,1,25.0,48.75,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353452,80,17632,495,كوادريدرم كريم ممفيس,2,32.0,65.28,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353453,80,17632,14218,موتيليوم 40 ق س ج,1,36.0,64.0,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353454,80,17632,449,نوفلو ق القاهرة,2,15.0,61.2,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353455,80,17632,14752,بيكوزيم حقن س ج,1,0.0,120.0,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353456,80,17632,14805,ديكساميثازون امبول المهن س ج,1,37.0,40.95,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353457,80,17632,14511,ديكساميثازون 5 امبولات سيجما,2,47.0,63.6,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353458,80,17632,15437,زيثرودوز500م كبسول,1,37.0,49.77,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353459,80,17632,1027,فيدروب نقط المهن,5,33.0,87.1,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353460,80,17632,14345,فيروجلوبين 30كبسول,1,23.0,138.6,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353461,80,17632,15843,فيروترون 3 شريط سعر جديددددددد,1,26.0,117.66,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353462,80,17632,17878,ليمتلس سى زنك بلاس,1,18.0,62.32,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 23:05:31,2026-04-18 07:15:27,,GLB_1090
2353855,80,17657,15355,فاكساتو20م اقراص,1,32.0,265.2,181,حسام محمود,,49,زينب2,زينب2,,,,,2026-03-02 00:00:38,2026-04-18 07:15:27,,GLB_1090
2358173,80,17818,15707,بانادول كولد اند فلو,3,39.0,139.08,181,حسام محمود,,52,محمد محمود,غادر العمل,,,,,2026-03-03 07:43:01,2026-04-18 07:15:32,,GLB_1090
2358174,80,17818,11352,تلفاست180م2شريط افنتس,1,37.0,100.8,181,حسام محمود,,52,محمد محمود,غادر العمل,,,,,2026-03-03 07:43:01,2026-04-18 07:15:32,,GLB_1090
2358175,80,17818,5047,دلتافيت ب12 ق دلتا فارم,1,30.0,52.5,181,حسام محمود,,52,محمد محمود,غادر العمل,,,,,2026-03-03 07:43:01,2026-04-18 07:15:32,,GLB_1090
2358176,80,17818,8743,دوليبران 1جم4 شرسطططط جديددد,2,28.0,69.12,181,حسام محمود,,52,محمد محمود,غادر العمل,,,,,2026-03-03 07:43:01,2026-04-18 07:15:32,,GLB_1090
2358177,80,17818,4884,فورتيموكس قطرة,1,32.0,42.16,181,حسام محمود,,52,محمد محمود,غادر العمل,,,,,2026-03-03 07:43:01,2026-04-18 07:15:32,,GLB_1090
2358178,80,17818,15780,فيروديونال100م كبسول بديل فيروسانول,1,19.0,109.35,181,حسام محمود,,52,محمد محمود,غادر العمل,,,,,2026-03-03 07:43:01,2026-04-18 07:15:32,,GLB_1090
2358179,80,17818,17540,ليمتلس ماغنسيوم,1,21.0,165.9,181,حسام محمود,,52,محمد محمود,غادر العمل,,,,,2026-03-03 07:43:01,2026-04-18 07:15:32,,GLB_1090
1961272,80,2449,15951,بانادول ميجران بديل اكسيدرين,2,14.0,87.72,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961273,80,2449,956,جاست ريج شرب امون,2,7.0,61.38,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961274,80,2449,1400,جالفيز مت م جديد 50 1000,1,19.0,255.15,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961275,80,2449,14799,دانتريلاكس مركب,2,23.0,235.62,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961276,80,2449,16553,دابافالداكتين5 850,1,32.0,136.0,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961277,80,2449,15597,لابيبرس100م اقراص,1,17.0,57.27,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961278,80,2449,2261,ماكسيبيم1جم فيال جلاكسو4,1,18.0,88.56,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961279,80,2449,15336,بريستو توفى20قطعة,1,26.0,118.4,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961280,80,2449,6178,ترافاتان قطره ثلاجه الكون,1,18.0,140.22,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961281,80,2449,3742,جلوكوفاج 1000 ق مينافارم,1,13.0,46.98,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961282,80,2449,277,فلورست اقراص,3,30.0,67.2,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961283,80,2449,14311,كليكسان 80 س ج,1,21.0,329.43,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961284,80,2449,14310,كليكسان 60 جديد,1,21.0,289.93,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961285,80,2449,16237,كليكسان 40 جديدددد,1,21.0,245.69,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961286,80,2449,14295,امريزول ان لبوس س ج,5,17.0,124.5,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961287,80,2449,1347,بوسكوبان ق عادى سيد,2,23.0,86.24,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961288,80,2449,14941,توبى جينت سيبم,1,19.0,198.45,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961289,80,2449,17361,زوليدوكريل ق,1,20.0,239.2,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961290,80,2449,2954,زوفيراكس شراب جلاكسو,1,19.0,77.76,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961291,80,2449,16752,موفليكس كريم 50جم,1,27.0,54.75,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961292,80,2449,14693,بين ريليفر س ج,2,26.0,106.56,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961293,80,2449,15887,بيزوكارد2 5م اقراص,1,24.0,38.76,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961294,80,2449,7598,بيزوكارد10 مجم 3 شريط جلوبال,1,23.0,64.68,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961295,80,2449,15774,ديامونريكتا 5مجم 30قرص,1,27.0,136.88,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961296,80,2449,1464,زيثروماكس1200ش سعر قديم,1,11.0,112.14,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961297,80,2449,4410,سياليس 2 قرص2,1,17.0,196.71,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961298,80,2449,14961,سيلوكينزوك 50 ق,2,19.0,152.28,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961299,80,2449,11744,سيمباتيكس60مجم ك,1,30.0,206.85,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961300,80,2449,4759,فيروساك امبول ثلاجه سبيماكو,1,10.0,423.0,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961301,80,2449,431,ميوكوسول شرب اطفال المهن,3,21.0,54.51,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:32,2026-04-18 07:07:23,8,GLB_1091
1961302,80,2450,16912,داجو بلاس شامبو للقشره,1,30.0,210.0,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:34,2026-04-18 07:07:23,8,GLB_1091
1961303,80,2450,17073,شان ليت بالم,1,29.0,63.9,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:34,2026-04-18 07:07:23,8,GLB_1091
1961304,80,2450,16907,بوليمارت جيل كبيرررررر,2,30.0,168.0,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:34,2026-04-18 07:07:23,8,GLB_1091
1961305,80,2450,17757,بوليمارت كول جيل مرطب ركززز,1,26.0,111.0,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:34,2026-04-18 07:07:23,8,GLB_1091
1961306,80,2450,17774,موفلكس ادفانس 30ك,1,27.0,208.05,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:34,2026-04-18 07:07:23,8,GLB_1091
1961307,80,2450,16007,ديب فريز جيل,1,52.0,66.24,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:34,2026-04-18 07:07:23,8,GLB_1091
1961308,80,2450,15993,ديب فريز سبراى,1,52.0,66.24,195,صيدليه احمد الاندلس الهرم شهر اي سبلاي,3ش محمد عبد السلام بجوار كايرو مول الهرم,6,اى سبلاى,اى سبلاى ختم,الجيزة,القاهرة الكبرى,الهرم,63.0,2026-01-08 02:44:34,2026-04-18 07:07:23,8,GLB_1091
1916288,80,695,16979,شان بدى ميلك سعر 200ج ركززز,3,32.0,408.0,219,الاصدقاء العريش,شارع المستشفي,28,محمد معوض,م محمد معوض,,,,,2026-01-04 10:20:08,2026-04-18 07:06:27,8,GLB_1092
1916289,80,695,17855,فانفيلدا 50,2,30.0,159.6,219,الاصدقاء العريش,شارع المستشفي,28,محمد معوض,م محمد معوض,,,,,2026-01-04 10:20:08,2026-04-18 07:06:27,8,GLB_1092
1916290,80,695,12362,كارفالون50مل10ق ماركيرل,1,27.0,144.54,219,الاصدقاء العريش,شارع المستشفي,28,محمد معوض,م محمد معوض,,,,,2026-01-04 10:20:08,2026-04-18 07:06:27,8,GLB_1092
1916291,80,695,14346,نانازوكسيد 100مج شرب س ج,4,33.0,104.52,219,الاصدقاء العريش,شارع المستشفي,28,محمد معوض,م محمد معوض,,,,,2026-01-04 10:20:08,2026-04-18 07:06:27,8,GLB_1092
1916292,80,695,7697,سبازموفرى امبول ادويا,4,34.0,142.56,219,الاصدقاء العريش,شارع المستشفي,28,محمد معوض,م محمد معوض,,,,,2026-01-04 10:20:08,2026-04-18 07:06:27,8,GLB_1092
1916293,80,695,14863,لبن نان 2,3,5.0,1026.0,219,الاصدقاء العريش,شارع المستشفي,28,محمد معوض,م محمد معوض,,,,,2026-01-04 10:20:08,2026-04-18 07:06:27,8,GLB_1092
1916294,80,695,2236,ار اكس جيل كيمت فارم,3,30.0,167.79,219,الاصدقاء العريش,شارع المستشفي,28,محمد معوض,م محمد معوض,,,,,2026-01-04 10:20:08,2026-04-18 07:06:27,8,GLB_1092
1916295,80,695,9231,كريستوليب10مجم 30ق جلوبال,1,30.0,75.6,219,الاصدقاء العريش,شارع المستشفي,28,محمد معوض,م محمد معوض,,,,,2026-01-04 10:20:08,2026-04-18 07:06:27,8,GLB_1092
1916296,80,695,15246,ازروليد1200م شراب,4,36.0,158.72,219,الاصدقاء العريش,شارع المستشفي,28,محمد معوض,م محمد معوض,,,,,2026-01-04 10:20:08,2026-04-18 07:06:27,8,GLB_1092
